Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,Q_BallotBoxStuffing,HT1Readable,HT1Credible,HT1Positive,HT1Quality,HT1Creative,CT1Readable,CT1Credible,CT1Positive,CT1Quality,CT1Creative,HT2Readable,HT2Credible,HT2Positive,HT2Quality,HT2Creative,CT2Readable,CT2Credible,CT2Positive,CT2Quality,CT2Creative,HT3Readable,HT3Credible,HT3Positive,HT3Quality,HT3Creative,CT3Readable,CT3Credible,CT3Positive,CT3Quality,CT3Creative,AC1,AC2,AC3,AC4,AC5,HT4Readable,HT4Credible,HT4Positive,HT4Quality,HT4Creative,CT4Readable,CT4Credible,CT4Positive,CT4Quality,CT4Creative,HT5Readable,HT5Credible,HT5Positive,HT5Quality,HT5Creative,CT5Readable,CT5Credible,CT5Positive,CT5Quality,CT4Creative,SurveyID
4/12/2023 16:17,4/12/2023 16:26,IP Address,63.92.66.232,100,524,TRUE,4/12/2023 16:26,R_1KwHR00Gw2svtq8,,,,,28.5344,-81.3783,anonymous,EN,,,0,25,,,,,,,,5,4,4,4,4,4,4,5,5,4,,,,,,,,,,,4,,4,5,5,4,4,4,4,4,,,,,,5,4,4,5,5,5,4,4,5,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:24,4/12/2023 16:26,IP Address,104.171.171.50,100,114,TRUE,4/12/2023 16:26,R_2aOzTdjf3mUJkXC,,,,,39.0469,-77.4903,anonymous,EN,0.899999976,,0,25,,,4,5,4,4,4,,,,,,,,,,,4,5,4,4,4,,,,,,4,5,4,4,4,4,4,4,4,4,4,5,4,4,4,,,,,,,,,,,4,5,4,4,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:24,4/12/2023 16:26,IP Address,208.202.234.42,100,81,TRUE,4/12/2023 16:26,R_b7XngIxRUkyUuI1,,,,,26.2462,-80.2652,anonymous,EN,1,,0,0,,,,,,,,4,5,5,4,4,,,,,,5,5,5,5,5,,,,,,5,4,4,4,4,4,4,4,4,4,5,5,5,5,5,,,,,,,,,,,5,5,5,4,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:23,4/12/2023 16:26,IP Address,208.196.124.126,100,143,TRUE,4/12/2023 16:26,R_1eXdeog46gtWbR8,,,,,26.3051,-80.2447,anonymous,EN,1,,0,30,,,4,,4,5,4,,,,,,4,,4,5,4,,,,,,,,,,,4,,4,5,4,4,4,4,4,4,,,,,,4,,4,5,4,4,5,4,,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:17,4/12/2023 16:26,IP Address,50.40.71.224,100,545,TRUE,4/12/2023 16:26,R_3dGJaBNCPCGTQa3,,,,,40.5093,-88.9844,anonymous,EN,0.899999976,,0,0,,,4,,4,,,,,,,,,,,,,4,,4,4,,,,,,,4,4,4,4,,4,4,4,4,4,,,,,,4,,4,4,5,4,,,4,,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:25,4/12/2023 16:26,IP Address,208.202.247.107,100,67,TRUE,4/12/2023 16:26,R_1FKeeCQAqjGW6aT,,,,,40.8312,-73.9067,anonymous,EN,1,,0,0,,,5,4,4,5,5,,,,,,,,,,,4,5,5,4,5,5,4,5,5,4,,,,,,4,4,4,4,4,,,,,,5,4,4,4,5,4,5,4,5,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:23,4/12/2023 16:26,IP Address,46.33.33.114,100,196,TRUE,4/12/2023 16:26,R_2P0dWQh8Mq16IuD,,,,,46.4752,30.7338,anonymous,EN,0.899999976,,0,0,,,4,,5,4,5,,,,,,,,,,,4,4,5,4,5,,,,,,5,5,5,4,4,4,4,4,4,4,,,,,,4,,,,4,4,,,,,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:24,4/12/2023 16:26,IP Address,63.92.65.78,100,97,TRUE,4/12/2023 16:26,R_2qlVS9iB4Zm7HDX,,,,,41.8482,-87.6521,anonymous,EN,1,,0,25,,,,,,,,4,,5,5,4,2,,2,,,,,,,,2,,,,,,,,,,4,4,4,4,4,2,,,,,,,,,,,,,,,1,2,,,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:25,4/12/2023 16:26,IP Address,208.196.125.174,100,67,TRUE,4/12/2023 16:26,R_Th2qaz8sUs5Fpvj,,,,,26.3051,-80.2447,anonymous,EN,1,,0,0,,,5,4,4,5,,,,,,,5,4,4,4,5,,,,,,,,,,,4,5,5,4,4,4,4,4,4,4,2,4,4,5,,,,,,,5,4,5,4,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:25,4/12/2023 16:26,IP Address,208.196.125.165,100,53,TRUE,4/12/2023 16:26,R_2QLpcrBSPCd3zKG,,,,,26.3051,-80.2447,anonymous,EN,1,,0,30,,,,,,,,5,5,,4,4,,,,,,4,5,5,,4,,,,,,4,,5,5,4,4,,5,5,4,4,5,5,,4,,,,,,,,,,,4,5,5,4,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:25,4/12/2023 16:26,IP Address,84.32.6.59,100,48,TRUE,4/12/2023 16:26,R_2w13GU6k6uoKAx3,,,,,38.6583,-77.2481,anonymous,EN,1,TRUE,100,30,4/12/2023 22:24,TRUE,,,,,,4,4,4,4,4,4,,4,4,4,,,,,,,,,,,,4,4,,4,4,4,4,4,4,,,,,,4,,4,4,,4,,4,4,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:25,4/12/2023 16:26,IP Address,74.122.63.182,100,71,TRUE,4/12/2023 16:26,R_R8hIjNhigb5yZnr,,,,,39.0469,-77.4903,anonymous,EN,0.899999976,,0,0,,,,,4,,4,,,,,,,,,,,4,,4,,4,,,,,,4,,4,,4,4,4,4,4,4,,,,,,4,4,,4,,,,,,,4,4,4,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:25,4/12/2023 16:26,IP Address,136.175.100.16,100,82,TRUE,4/12/2023 16:26,R_297jQCQk0ArfpNZ,,,,,37.751,-97.822,anonymous,EN,1,,0,25,,,,,,,,5,5,5,4,4,4,4,4,1,1,,,,,,4,4,4,1,2,,,,,,4,4,4,4,4,,,,,,5,5,5,4,4,,,,,,4,4,4,4,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:25,4/12/2023 16:26,IP Address,76.217.230.48,100,93,TRUE,4/12/2023 16:26,R_3h3YV7UOzslUMup,,,,,41.792,-88.166,anonymous,EN,0.699999988,,0,5,,,5,5,5,,,,,,,,,,,,,5,5,5,5,5,,,,,,5,1,,2,,4,4,4,4,4,,,,,,5,5,5,5,5,5,,5,2,1,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:24,4/12/2023 16:26,IP Address,223.178.81.144,100,132,TRUE,4/12/2023 16:26,R_YRHcvVdhFuY5hzH,,,,,12.8996,80.2209,anonymous,EN,1,,0,5,,,,,,,,,4,,4,,,4,,4,,,,,,,,4,,4,,,,,,,,,,4,,,4,,4,,,,,,,,,,,,,4,,4,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:23,4/12/2023 16:26,IP Address,173.199.119.236,100,213,TRUE,4/12/2023 16:26,R_2YVN68STEan572E,,,,,40.5511,-74.4606,anonymous,EN,0.899999976,,0,25,,,,5,4,,4,,,,,,,,,,,4,,5,4,,,5,4,,4,,,,,,4,,5,4,,4,,2,4,,,,,,,,5,4,,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:25,4/12/2023 16:27,IP Address,208.202.251.153,100,97,TRUE,4/12/2023 16:27,R_2xGlEGjvtVYMpx6,,,,,40.8485,-96.6247,anonymous,EN,0.899999976,,0,0,,,4,5,4,5,4,,,,,,,,,,,4,5,4,5,4,4,5,4,5,4,,,,,,4,5,4,5,4,4,5,4,5,4,,,,,,4,5,4,5,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:25,4/12/2023 16:27,IP Address,104.238.136.234,100,67,TRUE,4/12/2023 16:27,R_3QJeXguv59FSSqf,,,,,25.8119,-80.2318,anonymous,EN,0.899999976,,0,25,,,4,5,4,,5,,,,,,4,5,4,,4,,,,,,,,,,,4,5,4,,4,4,5,4,,4,,,,,,4,5,4,,4,,,,,,4,5,4,,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:26,4/12/2023 16:27,IP Address,216.93.3.114,100,52,TRUE,4/12/2023 16:27,R_0qQO0wSSvi2sB0J,,,,,42.4593,-83.2207,anonymous,EN,0.899999976,,0,0,,,,,,,,5,4,4,5,5,5,4,5,5,5,,,,,,,,,,,5,4,5,5,5,5,4,5,5,4,,,,,,5,4,5,5,5,5,4,4,5,5,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:21,4/12/2023 16:27,IP Address,172.98.189.4,100,321,TRUE,4/12/2023 16:27,R_WkOEwWe6JKRZGNj,,,,,40.0025,-75.1134,anonymous,EN,0.800000012,,0,0,,,5,4,4,4,5,,,,,,,,,,,5,4,4,4,5,4,5,4,,4,,,,,,5,4,4,5,5,5,4,4,5,5,,,,,,5,4,5,4,5,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:25,4/12/2023 16:27,IP Address,144.202.38.128,100,81,TRUE,4/12/2023 16:27,R_1rMGJ5mCp9c2wxY,,,,,25.8119,-80.2318,anonymous,EN,0.899999976,,0,25,,,,,,,,,,4,5,4,,4,,4,,,,,,,,,,,,,4,,4,,,4,,4,,,,,,,,4,,4,,,,,,,,4,,4,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:26,4/12/2023 16:27,IP Address,208.202.238.108,100,69,TRUE,4/12/2023 16:27,R_pGmTKVlCGyUcOdP,,,,,26.2462,-80.2652,anonymous,EN,1,,0,0,,,,,,,,4,5,4,5,4,,,,,,4,5,4,5,4,4,5,4,5,4,,,,,,4,4,4,4,4,4,4,5,5,4,,,,,,4,5,4,5,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:24,4/12/2023 16:27,IP Address,154.27.70.58,100,168,TRUE,4/12/2023 16:27,R_1JIr3hHOgAaF6bp,,,,,37.751,-97.822,anonymous,EN,0.800000012,,0,55,,,,,,,,4,5,5,4,4,4,,4,4,4,,,,,,,,,,,4,5,4,4,4,4,4,4,4,4,,,,,,4,4,5,4,4,,,,,,4,4,5,4,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:26,4/12/2023 16:27,IP Address,208.196.96.17,100,77,TRUE,4/12/2023 16:27,R_ezmhI71QcJ7HYxr,,,,,40.9922,-73.9748,anonymous,EN,0.899999976,,0,0,,,2,2,4,2,,,,,,,5,4,5,4,4,,,,,,5,5,5,4,5,,,,,,4,4,4,4,4,,,,,,5,5,5,4,5,5,5,5,4,5,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:22,4/12/2023 16:27,IP Address,97.135.119.185,100,276,TRUE,4/12/2023 16:27,R_2QzxhGut9mFuXs4,,,,,42.6002,-83.0033,anonymous,EN,1,,0,0,,,5,,4,4,4,,,,,,5,,,4,2,,,,,,5,4,,,2,,,,,,4,4,4,4,4,,,,,,4,,,1,4,4,,,,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:24,4/12/2023 16:27,IP Address,84.32.6.112,100,204,TRUE,4/12/2023 16:27,R_24MXeO7cO2MOR6m,,,,,38.6583,-77.2481,anonymous,EN,0.899999976,,0,30,,,,,,,,5,5,5,4,5,,,,,,5,,,4,4,5,4,4,5,5,,,,,,4,4,4,4,4,5,5,5,5,5,,,,,,,,,,,5,4,4,5,5,SV_ehCPpnOdI0dWLkO
4/12/2023 16:26,4/12/2023 16:27,IP Address,208.196.103.146,100,79,TRUE,4/12/2023 16:27,R_3scsc0BCHVNZBfF,,,,,40.9922,-73.9748,anonymous,EN,1,,0,0,,,5,4,5,4,5,,,,,,,,,,,5,4,5,4,5,5,4,5,4,5,,,,,,2,2,2,2,2,,,,,,5,4,5,4,5,,,,,,5,4,5,4,5,SV_ehCPpnOdI0dWLkO
4/12/2023 16:26,4/12/2023 16:27,IP Address,163.123.222.4,100,90,TRUE,4/12/2023 16:27,R_DnSr7v3E4R4YqKR,,,,,40.7009,-73.9461,anonymous,EN,1,,0,75,,,4,4,4,4,4,,,,,,,,,,,4,4,4,4,4,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,,4,4,4,4,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:26,4/12/2023 16:27,IP Address,206.251.203.17,100,46,TRUE,4/12/2023 16:27,R_cvg9ZWUt7gmGunD,,,,,39.0469,-77.4903,anonymous,EN,0.899999976,,0,0,,,4,5,4,4,4,,,,,,,,,,,4,5,4,4,4,,,,,,4,5,4,4,4,4,4,4,4,4,,,,,,4,5,4,4,4,,,,,,4,5,4,4,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:26,4/12/2023 16:27,IP Address,45.77.73.222,100,78,TRUE,4/12/2023 16:27,R_2VJjhGSZvkTLnXr,,,,,25.8119,-80.2318,anonymous,EN,0.899999976,,0,25,,,4,5,4,5,4,,,,,,,,,,,4,5,4,5,4,,,,,,4,5,4,5,4,4,5,4,5,4,,,,,,4,5,4,5,4,4,5,4,5,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:24,4/12/2023 16:27,IP Address,109.121.33.123,100,185,TRUE,4/12/2023 16:27,R_2vldFgCyGoraF8T,,,,,38.6583,-77.2481,anonymous,EN,0.899999976,,0,30,,,,,,,,5,4,4,,5,,,,,,5,4,4,,5,5,4,4,,5,,,,,,4,4,4,4,4,5,4,4,4,5,,,,,,,,,,,5,4,4,4,5,SV_ehCPpnOdI0dWLkO
4/12/2023 16:26,4/12/2023 16:28,IP Address,208.202.243.226,100,98,TRUE,4/12/2023 16:28,R_vctV973DrFTw0F3,,,,,40.8715,-74.35,anonymous,EN,1,,0,0,,,4,4,4,4,4,,,,,,,,,,,5,5,5,5,5,4,4,4,4,4,,,,,,4,4,4,4,4,,,,,,5,5,5,5,5,4,4,4,4,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:27,4/12/2023 16:28,IP Address,223.178.81.144,100,57,TRUE,4/12/2023 16:28,R_3ELpFZlbPCNHhHE,,,,,12.8996,80.2209,anonymous,EN,1,TRUE,90,5,4/12/2023 22:26,,,4,,4,,,,,,,,4,,4,,,,,,,,4,,4,,,,,,,,4,,4,,,4,,4,,,,,,,,4,,4,,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:25,4/12/2023 16:28,IP Address,206.232.67.49,100,177,TRUE,4/12/2023 16:28,R_2CwQMXHXDH1j0JX,,,,,35.8964,-78.7115,anonymous,EN,0.899999976,,0,75,,,4,4,5,5,,,,,,,4,5,4,,4,,,,,,,,,,,5,5,,4,5,4,4,4,4,4,4,4,,4,4,,,,,,4,5,4,,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:27,4/12/2023 16:28,IP Address,208.196.110.31,100,65,TRUE,4/12/2023 16:28,R_1kTCFqT59fGGue2,,,,,40.9922,-73.9748,anonymous,EN,1,,0,0,,,,,,,,5,4,4,5,5,5,5,4,4,4,,,,,,4,5,5,4,4,,,,,,4,5,5,5,5,5,5,4,4,4,,,,,,,,,,,4,5,5,5,5,SV_ehCPpnOdI0dWLkO
4/12/2023 16:13,4/12/2023 16:28,IP Address,208.202.248.212,100,881,TRUE,4/12/2023 16:28,R_3dT7TOUgycYstaZ,,,,,40.8485,-96.6247,anonymous,EN,1,,0,10,,,5,5,5,5,4,,,,,,,,,,,5,4,4,5,4,,,,,,4,4,5,4,4,4,,5,4,4,,,,,,5,,4,5,4,4,4,4,2,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:25,4/12/2023 16:28,IP Address,23.146.200.88,100,142,TRUE,4/12/2023 16:28,R_1ml1uPc8sGNYIwG,,,,,37.751,-97.822,anonymous,EN,0.800000012,TRUE,100,55,4/12/2023 22:22,TRUE,,,,,,4,,4,5,4,4,,4,5,4,,,,,,,,,,,4,,,4,5,4,4,4,4,4,,,,,,4,,4,5,4,4,5,4,,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:27,4/12/2023 16:28,IP Address,208.202.255.43,100,76,TRUE,4/12/2023 16:28,R_1jUkCzGCv5tJBLR,,,,,40.8335,-74.0007,anonymous,EN,0.899999976,,0,0,,,4,5,5,5,4,,,,,,5,4,4,4,4,,,,,,,,,,,4,5,4,5,5,4,4,4,4,4,,,,,,4,5,5,5,4,,,,,,4,5,4,5,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:27,4/12/2023 16:28,IP Address,136.175.100.11,100,72,TRUE,4/12/2023 16:28,R_2AXeP7sa221ujwd,,,,,37.751,-97.822,anonymous,EN,1,,0,25,,,,,,,,5,5,5,4,4,,,,,,5,5,5,5,5,,,,,,5,4,4,1,1,4,4,4,4,4,4,4,4,1,1,,,,,,4,4,4,2,2,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:26,4/12/2023 16:28,IP Address,223.226.7.195,100,109,TRUE,4/12/2023 16:28,R_2rHpk98gwrBcjGU,,,,,11.0142,76.9941,anonymous,EN,1,,0,5,,,,,,,,4,5,4,5,4,4,5,4,5,4,,,,,,4,5,4,5,4,,,,,,4,5,4,5,4,4,5,4,5,4,,,,,,,,,,,4,5,4,5,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:27,4/12/2023 16:28,IP Address,74.122.61.111,100,68,TRUE,4/12/2023 16:28,R_3jV4XLDccPqXXcJ,,,,,39.0469,-77.4903,anonymous,EN,1,,0,0,,,4,4,,,,,,,,,,,,,,4,,,4,4,4,4,,,4,,,,,,4,4,4,4,4,4,4,,,4,,,,,,4,4,4,4,,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:26,4/12/2023 16:28,IP Address,63.92.64.153,100,98,TRUE,4/12/2023 16:28,R_2WvWCYGZ4ZxZDbQ,,,,,41.8482,-87.6521,anonymous,EN,1,,0,25,,,2,,2,,,,,,,,,,,,,2,,,,4,2,2,,,,,,,,,4,4,4,4,4,2,,,,4,,,,,,,,,,,2,,4,5,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:27,4/12/2023 16:28,IP Address,207.246.113.225,100,73,TRUE,4/12/2023 16:28,R_1mzuMhyyypE3Xrz,,,,,25.8119,-80.2318,anonymous,EN,0.899999976,,0,25,,,,,,,,4,5,4,5,5,4,5,5,5,4,,,,,,5,4,4,4,5,,,,,,4,4,4,5,5,5,5,4,4,4,,,,,,4,5,5,4,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:26,4/12/2023 16:28,IP Address,63.92.70.231,100,107,TRUE,4/12/2023 16:28,R_2SjbYz4fTo8K2yf,,,,,41.9032,-87.6383,anonymous,EN,1,,0,25,,,,5,5,4,4,,,,,,4,4,,4,,,,,,,,,,,,4,4,5,4,4,4,4,4,4,4,4,4,4,5,5,,,,,,,,,,,,,5,5,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:14,4/12/2023 16:28,IP Address,104.171.28.20,100,841,TRUE,4/12/2023 16:28,R_3D7m0R5B6UMsrmt,,,,,38.8865,-77.0911,anonymous,EN,0.400000006,,0,60,,,5,,5,4,4,,,,,,,,,,,5,,4,4,,5,5,2,,,,,,,,4,4,4,4,4,,,,,,5,,4,,4,4,5,,4,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:27,4/12/2023 16:28,IP Address,223.178.80.200,100,60,TRUE,4/12/2023 16:28,R_1jiJ5GkljdScr6i,,,,,12.8996,80.2209,anonymous,EN,1,,0,5,,,4,,4,5,,,,,,,4,,4,,4,,,,,,,,,,,4,5,,4,5,4,,5,4,,,,,,,4,,5,4,4,4,,,5,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:25,4/12/2023 16:28,IP Address,208.195.173.201,100,226,TRUE,4/12/2023 16:28,R_2EieGrEn24tQk7P,,,,,39.8996,-86.1692,anonymous,EN,1,,0,30,,,,,,,,,,,,,5,5,5,5,5,,,,,,5,5,5,5,5,,,,,,4,4,4,4,4,4,5,4,5,4,,,,,,,,,,,4,4,5,5,5,SV_ehCPpnOdI0dWLkO
4/12/2023 16:27,4/12/2023 16:29,IP Address,208.202.235.132,100,84,TRUE,4/12/2023 16:29,R_1eXYUFra8wA91FQ,,,,,26.2462,-80.2652,anonymous,EN,1,,0,0,,,,,,,,4,5,4,5,4,,,,,,4,5,4,4,5,,,,,,4,5,4,5,4,4,4,4,4,4,4,5,4,5,4,,,,,,,,,,,4,5,4,5,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:27,4/12/2023 16:29,IP Address,88.216.98.224,100,79,TRUE,4/12/2023 16:29,R_2c75C8cDaLVem7D,,,,,41.8486,-87.6288,anonymous,EN,1,,0,0,,,,4,,4,4,,,,,,4,,4,4,,,,,,,4,,,4,4,,,,,,4,4,4,4,4,4,4,4,4,4,,,,,,4,,4,4,,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:21,4/12/2023 16:29,IP Address,49.206.114.103,100,451,TRUE,4/12/2023 16:29,R_1hExu5NzSbTtk7u,,,,,11.0142,76.9941,anonymous,EN,0.899999976,,0,5,,,,,,,,5,5,4,5,5,5,4,4,5,5,,,,,,,,,,,4,,,2,2,4,4,4,4,4,5,2,2,2,2,,,,,,5,,,,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:27,4/12/2023 16:29,IP Address,154.17.152.241,100,116,TRUE,4/12/2023 16:29,R_OPuVLywo8Xj5XZD,,,,,39.0469,-77.4903,anonymous,EN,1,,0,25,,,,,,,,5,,4,2,,,,,,,5,,4,2,4,,,,,,5,2,4,,2,4,4,4,4,4,,,,,,5,4,2,,4,5,,4,2,,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:28,4/12/2023 16:29,IP Address,154.7.226.46,100,63,TRUE,4/12/2023 16:29,R_XBUFRlH4p5xEITf,,,,,47.6034,-122.3414,anonymous,EN,0.800000012,,0,25,,,4,5,4,4,4,,,,,,,,,,,4,5,4,4,4,4,5,4,4,4,,,,,,4,4,4,4,4,4,5,4,4,4,,,,,,,,,,,4,5,4,4,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:28,4/12/2023 16:29,IP Address,45.77.167.151,100,75,TRUE,4/12/2023 16:29,R_1E6WiY6sdV9cVGO,,,,,25.8119,-80.2318,anonymous,EN,0.899999976,,0,25,,,,4,,4,,,,,,,,4,,4,,,,,,,,,,,,,4,,4,,,4,,4,,,,,,,,4,,4,,,4,5,4,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:28,4/12/2023 16:29,IP Address,23.146.200.123,100,50,TRUE,4/12/2023 16:29,R_3DdKiPNhjXmRhAv,,,,,37.751,-97.822,anonymous,EN,1,,0,55,,,,,,,,4,,4,5,4,4,,4,5,4,,,,,,,,,,,4,,4,5,4,4,4,4,4,4,4,,4,5,4,,,,,,,,,,,4,,4,5,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:24,4/12/2023 16:29,IP Address,154.17.152.137,100,338,TRUE,4/12/2023 16:29,R_28G1fnA7DyUUDfV,,,,,39.0469,-77.4903,anonymous,EN,1,TRUE,100,55,4/12/2023 22:20,TRUE,5,,4,2,,,,,,,5,4,2,,4,,,,,,5,,4,2,,,,,,,5,2,4,,2,5,,4,2,,,,,,,5,,4,2,,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:29,4/12/2023 16:29,IP Address,23.146.200.93,100,46,TRUE,4/12/2023 16:29,R_3D0zLiHwf6Eg41Q,,,,,37.751,-97.822,anonymous,EN,1,,0,55,,,,,,,,4,,,4,5,,,,,,4,,,4,5,4,,,4,5,,,,,,4,4,4,4,4,,,,,,4,,,4,5,4,,4,5,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:29,4/12/2023 16:29,IP Address,208.196.110.228,100,52,TRUE,4/12/2023 16:29,R_Y9qI8QtV4NEyBS9,,,,,40.9922,-73.9748,anonymous,EN,1,,0,0,,,4,5,5,5,4,,,,,,,,,,,4,4,5,4,5,,,,,,4,4,4,4,5,4,4,4,,4,,,,,,4,4,2,5,4,4,,,5,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:16,4/12/2023 16:29,IP Address,208.202.250.38,100,808,TRUE,4/12/2023 16:30,R_1ML1QTb9poJXogT,,,,,40.8485,-96.6247,anonymous,EN,0.899999976,,0,0,,,,,,,,5,5,5,5,5,4,4,4,4,4,,,,,,4,4,4,4,4,,,,,,4,4,4,4,4,,,,,,4,4,4,4,4,4,4,4,4,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:27,4/12/2023 16:30,IP Address,63.92.70.156,100,129,TRUE,4/12/2023 16:30,R_3QFpTRPl6EM9Pod,,,,,41.9032,-87.6383,anonymous,EN,1,,0,25,,,,,,,,5,4,5,4,5,,,,,,5,4,5,4,5,4,5,4,5,4,,,,,,2,2,2,2,2,,,,,,5,4,5,4,5,,,,,,5,4,5,4,5,SV_ehCPpnOdI0dWLkO
4/12/2023 16:29,4/12/2023 16:30,IP Address,149.28.105.60,100,46,TRUE,4/12/2023 16:30,R_r29R8HSPaLmiqd3,,,,,25.8119,-80.2318,anonymous,EN,0.899999976,,0,25,,,4,5,4,5,4,,,,,,4,5,4,5,4,,,,,,,,,,,4,5,4,5,4,4,5,4,5,4,4,5,4,5,4,,,,,,,,,,,4,5,4,5,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:28,4/12/2023 16:30,IP Address,208.196.122.27,100,79,TRUE,4/12/2023 16:30,R_2wuGLumDY2j1Q5b,,,,,26.3051,-80.2447,anonymous,EN,0.899999976,,0,0,,,4,4,5,5,5,,,,,,5,5,4,4,4,,,,,,4,5,5,4,4,,,,,,4,4,4,4,4,,,,,,4,5,5,4,5,,,,,,4,4,4,5,5,SV_ehCPpnOdI0dWLkO
4/12/2023 16:28,4/12/2023 16:30,IP Address,136.175.100.0,100,81,TRUE,4/12/2023 16:30,R_2zvUTeJqJHnXhtz,,,,,37.751,-97.822,anonymous,EN,1,,0,35,,,,,,,,5,4,5,4,4,,,,,,5,5,5,5,5,,,,,,5,4,4,2,2,4,4,4,4,4,5,4,4,2,2,,,,,,4,4,4,1,1,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:27,4/12/2023 16:30,IP Address,163.123.222.1,100,134,TRUE,4/12/2023 16:30,R_2EnoX3XgE8eTA9w,,,,,40.7009,-73.9461,anonymous,EN,0.899999976,,0,75,,,,,,,,4,4,4,4,4,4,4,4,4,4,,,,,,4,4,4,4,4,,,,,,4,4,4,4,4,,,,,,4,4,4,4,4,4,4,4,4,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:29,4/12/2023 16:30,IP Address,207.246.116.202,100,61,TRUE,4/12/2023 16:30,R_XzUzbROWaTzDYVH,,,,,25.8119,-80.2318,anonymous,EN,0.899999976,,0,25,,,,,,,,,4,,5,4,4,,4,,5,,,,,,,,,,,4,,4,5,,4,,5,4,,4,,4,5,4,,,,,,,,,,,,4,5,,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:28,4/12/2023 16:30,IP Address,84.32.6.123,100,113,TRUE,4/12/2023 16:30,R_2ZWV9RkhBQ4YVD7,,,,,38.6583,-77.2481,anonymous,EN,1,,0,50,,,,,,,,4,,,4,4,,,,,,4,,,4,4,,4,4,,4,,,,,,4,4,4,4,4,,,,,,4,,4,4,,4,,,4,4,,,,,,SV_ehCPpnOdI0dWLkO
